Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation	Oral_site	Industry	BinID	out_type
NODE_683_length_15694_cov_101.044376	NODE_683_length_15694_cov_101.044376@1	7760	8644	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[8]	['1.20e-03']	[0.329]	[0.593]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_451_length_23262_cov_93.530185	NODE_451_length_23262_cov_93.530185@2	7146	8903	False	20%		IV-D	4	['RecD_0_IVD']	[7]	['4.50e-35']	[0.563]	[0.397]	1		modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_1872_length_6118_cov_86.833086	NODE_1872_length_6118_cov_86.833086@1	2559	3398	False	0%		III-B	1	['htpX_0_CAS-III-B']	[4]	['1.40e-24']	[0.696]	[0.569]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_356_length_26777_cov_89.478407	NODE_356_length_26777_cov_89.478407@1	5548	5985	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[10]	['5.10e-03']	[0.562]	[0.414]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_54_length_92857_cov_72.833366	NODE_54_length_92857_cov_72.833366@2	54191	54466	False	17%	0%	I-E	4	['Cse2gr11_5_CAS-I-E']	[75]	['2.00e-03']	[0.685]	[0.307]	1		modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_6125_length_2272_cov_95.941813	NODE_6125_length_2272_cov_95.941813@1	100	1173	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['4.60e-04']	[0.332]	[0.335]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_451_length_23262_cov_93.530185	NODE_451_length_23262_cov_93.530185@1	1939	2853	False	0%		IV-B	3	['CysH_0_IVB']	[2]	['4.00e-17']	[0.57]	[0.671]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_7697_length_1906_cov_78.501351	NODE_7697_length_1906_cov_78.501351@1	272	991	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['1.30e-33']	[0.683]	[0.994]			modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_863_length_12315_cov_86.787031	NODE_863_length_12315_cov_86.787031@1	605	2887	False	14%	0%	I-A	2	['Cas3_1_CAS-I']	[2]	['3.90e-59']	[0.449]	[0.481]	-1		modern_calculus	industrial	ERS3395764.bin.r.9	putative
NODE_7_length_267233_cov_9.540441	NODE_7_length_267233_cov_9.540441@4	223807	225670	False	0%	0%	I-A	0	['WYL_0_CAS-I-II-III-IV-V-VI', 'WYL_0_CAS-I-II-III-IV-V-VI']	[189, 190]	['5.30e-25', '3.10e-26']	[0.939, 0.836]	[0.962, 0.875]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_33_length_108474_cov_9.597626	NODE_33_length_108474_cov_9.597626@2	93952	95508	False	0%		III-A	1	['AbiEii_0_CAS-III']	[79]	['1.90e-06']	[0.37]	[0.349]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_20_length_137612_cov_9.529809	NODE_20_length_137612_cov_9.529809@2	49055	49684	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[39]	['1.40e-12']	[0.757]	[0.956]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_29_length_114073_cov_10.040608	NODE_29_length_114073_cov_10.040608@2	109328	110044	False	0%		III-A	1	['AbiEii_0_CAS-III']	[103]	['9.50e-09']	[0.418]	[0.345]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_20_length_137612_cov_9.529809	NODE_20_length_137612_cov_9.529809@1	3944	5566	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[4]	['3.00e-44']	[0.325]	[0.994]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_35_length_102876_cov_10.949018	NODE_35_length_102876_cov_10.949018@1	28710	29429	False	0%		III-A	1	['AbiEii_0_CAS-III']	[24]	['2.70e-07']	[0.388]	[0.31]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_50_length_78402_cov_10.465774	NODE_50_length_78402_cov_10.465774@1	591	1052	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['3.80e-03']	[0.461]	[0.525]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_51_length_76472_cov_10.846186	NODE_51_length_76472_cov_10.846186@4	45450	46175	False	0%		III-A	1	['AbiEii_0_CAS-III']	[46]	['1.50e-06']	[0.483]	[0.401]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_33_length_108474_cov_9.597626	NODE_33_length_108474_cov_9.597626@1	41491	42249	False	0%		III-A	1	['AbiEii_0_CAS-III']	[37]	['6.10e-05']	[0.324]	[0.303]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_51_length_76472_cov_10.846186	NODE_51_length_76472_cov_10.846186@2	27797	28165	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[28]	['1.30e-13']	[0.65]	[0.754]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_118_length_38890_cov_8.768379	NODE_118_length_38890_cov_8.768379@1	4325	5077	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['1.80e-08']	[0.701]	[0.634]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_88_length_49672_cov_9.923091	NODE_88_length_49672_cov_9.923091@1	1139	3073	False	20%		IV-A1	2	['Csf4_0_IVA']	[2]	['8.00e-52']	[0.744]	[0.748]	-1		modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_14_length_180524_cov_9.720977	NODE_14_length_180524_cov_9.720977@2	171631	172527	False	0%		III-A	1	['AbiEii_0_CAS-III']	[147]	['1.50e-06']	[0.341]	[0.342]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_7_length_267233_cov_9.540441	NODE_7_length_267233_cov_9.540441@3	132800	133594	False	0%		III-A	1	['AbiEii_0_CAS-III']	[114]	['1.40e-06']	[0.392]	[0.366]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_20_length_137612_cov_9.529809	NODE_20_length_137612_cov_9.529809@3	69580	70383	False	0%		III-A	1	['AbiEii_0_CAS-III']	[55]	['1.10e-05']	[0.354]	[0.327]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_206_length_25958_cov_9.686060	NODE_206_length_25958_cov_9.686060@1	7237	8955	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[9]	['2.70e-08']	[0.382]	[0.618]	-1		modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_32_length_111480_cov_10.316509	NODE_32_length_111480_cov_10.316509@1	104959	105882	False	0%		III-A	1	['AbiEii_0_CAS-III']	[89]	['7.90e-09']	[0.312]	[0.313]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_50_length_78402_cov_10.465774	NODE_50_length_78402_cov_10.465774@3	28557	28886	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[24]	['3.10e-03']	[0.618]	[0.525]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_34_length_108343_cov_10.696725	NODE_34_length_108343_cov_10.696725@1	27432	28004	False	0%		III-B	1	['NYN_0_CAS-III-B']	[25]	['5.80e-08']	[0.508]	[0.322]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_118_length_38890_cov_8.768379	NODE_118_length_38890_cov_8.768379@2	13904	14677	False	0%		III-A	1	['AbiEii_0_CAS-III']	[14]	['1.50e-08']	[0.368]	[0.327]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_7_length_267233_cov_9.540441	NODE_7_length_267233_cov_9.540441@2	95809	96597	False	0%		III-A	1	['AbiEii_0_CAS-III']	[82]	['1.80e-06']	[0.388]	[0.342]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_8_length_248465_cov_10.423083	NODE_8_length_248465_cov_10.423083@3	216845	218305	False	0%		III-A	1	['AbiEii_0_CAS-III']	[179]	['4.80e-10']	[0.396]	[0.335]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_88_length_49672_cov_9.923091	NODE_88_length_49672_cov_9.923091@2	19938	20615	False	0%		III-A	1	['AbiEii_0_CAS-III']	[19]	['1.50e-04']	[0.425]	[0.324]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_7_length_267233_cov_9.540441	NODE_7_length_267233_cov_9.540441@5	265331	266215	False	0%	33%	I-A	1	['Cas4_0_I-II']	[230]	['2.40e-14']	[0.566]	[0.894]		1	modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_253_length_22791_cov_10.946517	NODE_253_length_22791_cov_10.946517@1	4162	4929	False	0%		III-A	1	['AbiEii_0_CAS-III']	[6]	['8.80e-09']	[0.398]	[0.349]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_8_length_248465_cov_10.423083	NODE_8_length_248465_cov_10.423083@1	192975	193853	False	0%		III-B	1	['htpX_0_CAS-III-B']	[153]	['5.30e-13']	[0.635]	[0.545]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_18_length_145424_cov_10.607970	NODE_18_length_145424_cov_10.607970@3	90227	90964	False	0%		III-A	1	['AbiEii_0_CAS-III']	[69]	['1.10e-03']	[0.382]	[0.331]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_51_length_76472_cov_10.846186	NODE_51_length_76472_cov_10.846186@1	14032	14832	False	0%		III-A	1	['AbiEii_0_CAS-III']	[17]	['2.50e-08']	[0.412]	[0.37]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_83_length_51197_cov_10.072348	NODE_83_length_51197_cov_10.072348@1	34213	34965	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[29]	['6.40e-28']	[0.705]	[0.981]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_18_length_145424_cov_10.607970	NODE_18_length_145424_cov_10.607970@1	27688	28449	False	0%		III-A	1	['AbiEii_0_CAS-III']	[16]	['1.20e-04']	[0.453]	[0.401]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_7_length_267233_cov_9.540441	NODE_7_length_267233_cov_9.540441@1	38457	39140	False	0%		III-A	1	['AbiEii_0_CAS-III']	[31]	['3.10e-06']	[0.456]	[0.345]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_8_length_248465_cov_10.423083	NODE_8_length_248465_cov_10.423083@2	201790	202608	False	0%		III-A	1	['AbiEii_0_CAS-III']	[161]	['2.90e-03']	[0.44]	[0.419]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_51_length_76472_cov_10.846186	NODE_51_length_76472_cov_10.846186@3	38979	39758	False	0%		III-A	1	['AbiEii_0_CAS-III']	[39]	['8.80e-10']	[0.504]	[0.451]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_50_length_78402_cov_10.465774	NODE_50_length_78402_cov_10.465774@2	15256	16965	False	0%		III-A	1	['AbiEii_0_CAS-III']	[14]	['3.20e-09']	[0.3]	[0.338]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_18_length_145424_cov_10.607970	NODE_18_length_145424_cov_10.607970@2	43772	44809	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[31]	['4.70e-46']	[0.465]	[0.994]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_29_length_114073_cov_10.040608	NODE_29_length_114073_cov_10.040608@1	32719	34653	False	0%		III-A	1	['AbiEii_0_CAS-III']	[31]	['4.30e-07']	[0.346]	[0.627]			modern_calculus	industrial	ERS3395765.bin.r.1	putative
NODE_769_length_9784_cov_12.762977	NODE_769_length_9784_cov_12.762977@1	5594	7483	False	0%		III-A	1	['AbiEii_0_CAS-III']	[5]	['2.20e-03']	[0.333]	[0.609]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_3118_length_3388_cov_14.346835	NODE_3118_length_3388_cov_14.346835@1	81	1001	False	0%		III-B	1	['htpX_0_CAS-III-B']	[1]	['5.50e-14']	[0.651]	[0.598]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_5085_length_2410_cov_10.294692	NODE_5085_length_2410_cov_10.294692@1	1669	2352	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.90e-03']	[0.439]	[0.335]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_787_length_9606_cov_12.184169	NODE_787_length_9606_cov_12.184169@1	8521	9414	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[6]	['1.60e-29']	[0.587]	[0.988]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_357_length_17935_cov_13.637304	NODE_357_length_17935_cov_13.637304@1	5136	6287	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['1.20e-07']	[0.724]	[0.768]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1471_length_6032_cov_13.452066	NODE_1471_length_6032_cov_13.452066@1	2253	5154	False	0%		IV-B	3	['WYL_3_CAS-I-II-III-IV-V-VI', 'CysH_0_IVB']	[4, 6]	['1.80e-29', '2.90e-05']	[0.767, 0.303]	[0.959, 0.562]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_629_length_11575_cov_13.520747	NODE_629_length_11575_cov_13.520747@1	1093	2154	False	20%	0%	I-D	4	['Csc1gr5_5_CAS-I-D']	[3]	['3.40e-03']	[0.41]	[0.667]	-1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_962_length_8203_cov_14.159917	NODE_962_length_8203_cov_14.159917@1	230	976	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['1.00e-03']	[0.369]	[0.335]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_5090_length_2407_cov_12.923895	NODE_5090_length_2407_cov_12.923895@1	2	1096	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['5.60e-03']	[0.375]	[0.356]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_293_length_20234_cov_11.511571	NODE_293_length_20234_cov_11.511571@1	5058	5987	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['6.20e-07']	[0.329]	[0.342]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_2712_length_3773_cov_12.889995	NODE_2712_length_3773_cov_12.889995@1	2786	3685	False	0%		IV-B	3	['CysH_0_IVB']	[4]	['6.40e-21']	[0.593]	[0.703]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_2216_length_4386_cov_12.512584	NODE_2216_length_4386_cov_12.512584@1	1613	2890	False	0%	0%	I-A	0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[3]	['2.50e-35']	[0.486]	[0.912]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_2483_length_4030_cov_10.361761	NODE_2483_length_4030_cov_10.361761@1	12	2195	False	20%	0%	I-D	4	['Cas3_1_CAS-I-D']	[1]	['5.80e-07']	[0.304]	[0.615]	-1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1862_length_5031_cov_13.882637	NODE_1862_length_5031_cov_13.882637@1	1721	2572	False	14%	0%	I-A	2	['Cas6_0_CAS-I-II-III-IV-V-VI']	[3]	['6.30e-04']	[0.447]	[0.485]	-1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1036_length_7772_cov_13.731631	NODE_1036_length_7772_cov_13.731631@1	3244	4557	False	17%		III-D	4	['Csm2gr11_0_CAS-III-D']	[2]	['2.10e-03']	[0.333]	[0.481]	-1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_587_length_12262_cov_12.169083	NODE_587_length_12262_cov_12.169083@1	73	522	False	0%	0%	I-A	0	['CasR_0_CAS-I-II-III-IV-V-VI']	[2]	['1.20e-03']	[0.433]	[0.333]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1662_length_5521_cov_10.609952	NODE_1662_length_5521_cov_10.609952@1	1701	2459	False	0%	33%	II-A	3	['Csn2_7_CAS-II-A']	[3]	['1.80e-06']	[0.482]	[0.336]		1	modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1024_length_7830_cov_11.888617	NODE_1024_length_7830_cov_11.888617@1	6193	7101	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['3.50e-05']	[0.32]	[0.335]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_636_length_11419_cov_10.468233	NODE_636_length_11419_cov_10.468233@1	4749	5525	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[6]	['6.70e-36']	[0.602]	[0.994]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1103_length_7432_cov_12.503728	NODE_1103_length_7432_cov_12.503728@1	118	1242	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['2.50e-04']	[0.416]	[0.535]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_895_length_8762_cov_9.247732	NODE_895_length_8762_cov_9.247732@1	2762	6181	False	0%		III-A	1	['DEDDh_0_CAS-I-II-III-IV-V-VI', 'AbiEii_0_CAS-III']	[5, 8]	['4.50e-43', '2.70e-07']	[0.348, 0.596]	[0.988, 0.482]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_2035_length_4688_cov_10.400389	NODE_2035_length_4688_cov_10.400389@1	3727	4620	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['1.40e-08']	[0.48]	[0.447]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1838_length_5065_cov_12.371257	NODE_1838_length_5065_cov_12.371257@1	3537	4247	False	0%		IV-B	3	['CysH_0_IVB']	[5]	['3.40e-11']	[0.684]	[0.635]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_8184_length_1729_cov_9.864994	NODE_8184_length_1729_cov_9.864994@1	2	925	False	0%	0%	I-A	0	['WYL_3_CAS-I-II-III-IV-V-VI']	[1]	['1.90e-32']	[0.571]	[0.988]			modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_1259_length_6740_cov_12.451907	NODE_1259_length_6740_cov_12.451907@1	4177	6294	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[3]	['4.50e-12']	[0.364]	[0.691]	1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_3079_length_3418_cov_12.352067	NODE_3079_length_3418_cov_12.352067@1	1701	1934	False	17%		III-D	4	['Csm2gr11_2_CAS-III-D']	[3]	['1.80e-03']	[0.679]	[0.379]	1		modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_396_length_16638_cov_14.524634	NODE_396_length_16638_cov_14.524634@1	5233	5520	False	0%	33%	I-A	2	['Cas2_11_CAS-I-II-III-IV-V-VI']	[8]	['2.00e-10']	[0.844]	[0.944]		-1	modern_calculus	industrial	ERS3395765.bin.r.10	putative
NODE_2748_length_3744_cov_7.065329	NODE_2748_length_3744_cov_7.065329@1	1719	2171	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[5]	['9.00e-06']	[0.397]	[0.381]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_9341_length_1571_cov_6.639182	NODE_9341_length_1571_cov_6.639182@1	605	1528	False	0%		III-B	1	['htpX_0_CAS-III-B']	[3]	['1.40e-23']	[0.864]	[0.831]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_3324_length_3248_cov_6.083934	NODE_3324_length_3248_cov_6.083934@1	1201	3111	False	0%		III-A	1	['AbiEii_0_CAS-III', 'DEDDh_0_CAS-I-II-III-IV-V-VI']	[2, 4]	['5.40e-08', '8.80e-23']	[0.491, 0.879]	[0.349, 0.994]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1997_length_4757_cov_5.461080	NODE_1997_length_4757_cov_5.461080@1	2487	3017	False	17%		III-C	2	['Cmr5_0_IIIC']	[4]	['5.30e-03']	[0.571]	[0.651]	-1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_6727_length_1978_cov_6.475819	NODE_6727_length_1978_cov_6.475819@1	8	673	False	0%		III-A	1	['AbiEii_0_CAS-III']	[1]	['9.20e-06']	[0.468]	[0.352]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_8204_length_1726_cov_5.711550	NODE_8204_length_1726_cov_5.711550@1	2	1717	False	0%	100%	V-A	4	['Cas4_0_V', 'Cas1_0_V', 'Cas2_11_CAS-I-II-III-IV-V-VI']	[1, 2, 3]	['1.90e-50', '2.30e-98', '2.70e-15']	[0.98, 0.978, 0.723]	[0.837, 1.0, 0.915]		1	modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_6106_length_2120_cov_7.364165	NODE_6106_length_2120_cov_7.364165@1	3	1334	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[1]	['1.30e-06']	[0.34]	[0.431]	-1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1908_length_4938_cov_6.128609	NODE_1908_length_4938_cov_6.128609@1	951	1628	False	0%		III-A	1	['AbiEii_0_CAS-III']	[3]	['5.80e-04']	[0.46]	[0.345]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1707_length_5385_cov_6.513696	NODE_1707_length_5385_cov_6.513696@1	109	1380	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[2]	['1.50e-11']	[0.757]	[0.972]	1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1124_length_7344_cov_6.883523	NODE_1124_length_7344_cov_6.883523@1	6001	7002	False	0%		IV-B	3	['CysH_0_IVB']	[9]	['3.80e-06']	[0.509]	[0.618]			modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_9980_length_1503_cov_5.949586	NODE_9980_length_1503_cov_5.949586@1	850	1296	False	25%		III-F	4	['SSgr11_1_CAS-III-F']	[2]	['2.00e-03']	[0.315]	[0.485]	-1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_956_length_8260_cov_7.370018	NODE_956_length_8260_cov_7.370018@1	2784	3659	False	20%		IV-C	3	['Cas11_3_IVC']	[4]	['1.50e-03']	[0.349]	[0.517]	1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1694_length_5431_cov_6.845424	NODE_1694_length_5431_cov_6.845424@1	3339	5429	False	14%	0%	I-A	1	['Cas3_0_I']	[3]	['1.20e-12']	[0.34]	[0.466]	-1		modern_calculus	industrial	ERS3395765.bin.r.11	putative
NODE_1439_length_6119_cov_113.379617	NODE_1439_length_6119_cov_113.379617@1	2721	3560	False	0%		III-B	1	['htpX_0_CAS-III-B']	[5]	['1.20e-24']	[0.696]	[0.569]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_49_length_79649_cov_90.451931	NODE_49_length_79649_cov_90.451931@3	70263	70538	False	17%	0%	I-E	4	['Cse2gr11_5_CAS-I-E']	[89]	['1.80e-03']	[0.685]	[0.307]	1		modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_445_length_15016_cov_120.776419	NODE_445_length_15016_cov_120.776419@1	2244	3920	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['6.80e-09']	[0.351]	[0.482]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_551_length_12903_cov_121.953689	NODE_551_length_12903_cov_121.953689@1	6777	8324	False	0%		III-A	1	['AbiEii_0_CAS-III']	[8]	['2.00e-08']	[0.339]	[0.359]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_105_length_43002_cov_127.993527	NODE_105_length_43002_cov_127.993527@1	30050	30934	False	0%	0%	I-A	0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[24]	['1.10e-03']	[0.329]	[0.593]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_205_length_25995_cov_124.857633	NODE_205_length_25995_cov_124.857633@1	21061	22467	False	14%	0%	I-A	2	['Cas3_0_CAS-I']	[18]	['2.40e-07']	[0.456]	[0.609]	-1		modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_337_length_18545_cov_118.152461	NODE_337_length_18545_cov_118.152461@1	14785	15681	False	0%		III-A	1	['AbiEii_0_CAS-III']	[13]	['8.10e-06']	[0.338]	[0.338]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_443_length_15152_cov_118.699543	NODE_443_length_15152_cov_118.699543@1	1510	4392	False	0%		III-A	1	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[3, 5]	['5.80e-04', '1.20e-08']	[0.409, 0.512]	[0.574, 0.458]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_1033_length_7792_cov_113.161174	NODE_1033_length_7792_cov_113.161174@1	1026	1676	False	0%		III-A	1	['AbiEii_0_CAS-III']	[2]	['5.50e-04']	[0.507]	[0.366]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_158_length_32005_cov_132.154178	NODE_158_length_32005_cov_132.154178@1	29537	30085	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[29]	['1.90e-14']	[0.858]	[0.956]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_49_length_79649_cov_90.451931	NODE_49_length_79649_cov_90.451931@2	21879	22565	False	0%		III-A	1	['AbiEii_0_CAS-III']	[22]	['1.10e-04']	[0.572]	[0.461]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_414_length_16024_cov_125.048218	NODE_414_length_16024_cov_125.048218@1	554	1513	False	0%		IV-B	3	['CysH_0_IVB']	[2]	['1.50e-05']	[0.309]	[0.386]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_3199_length_3335_cov_98.731707	NODE_3199_length_3335_cov_98.731707@1	916	1635	False	0%	0%	I-A	0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[3]	['1.10e-33']	[0.683]	[0.994]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_247_length_23207_cov_115.110271	NODE_247_length_23207_cov_115.110271@1	10028	10492	False	0%	0%	I-A	0	['CasR_1_CAS-I-II-III-IV-V-VI']	[11]	['2.70e-06']	[0.49]	[0.349]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_3962_length_2866_cov_123.062967	NODE_3962_length_2866_cov_123.062967@1	1840	2568	False	20%		III-A	4	['Csm3_0_IIIA']	[4]	['2.80e-03']	[0.309]	[0.365]	-1		modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_91_length_47487_cov_125.911790	NODE_91_length_47487_cov_125.911790@1	5729	6646	False	25%		V-K	1	['TnsC_0_V-K']	[5]	['1.80e-08']	[0.451]	[0.498]	1		modern_calculus	industrial	ERS3395765.bin.r.12	putative
NODE_313_length_19351_cov_119.488080	NODE_313_length_19351_cov_119.488080@1	2831	4150	False	0%		III-A	1	['AbiEii_0_CAS-III']	[4]	['6.60e-14']	[0.377]	[0.553]			modern_calculus	industrial	ERS3395765.bin.r.12	putative
