Sample	Query	checkv_quality	vOTU	Rank	Kingdom	Phylum	Class	Order	Family	Genus	Species
CMC026.B	phage_comp_196_cycle_1	Complete	vOTU_01951165	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_208_cycle_1	Medium-quality	vOTU_06656371	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_208_cycle_2	Medium-quality	vOTU_06656371	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_208_cycle_3	Medium-quality	vOTU_06656371	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_292_cycle_1	Not-determined	vOTU_01941263	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_395_cycle_1	Complete	vOTU_00687887	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_489_cycle_1	Complete	vOTU_07967709	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_507_cycle_1	Medium-quality	vOTU_05340648	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_53_cycle_1	Not-determined	vOTU_06508955	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_53_cycle_2	Not-determined	vOTU_06508955	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_562_cycle_1	Low-quality	vOTU_06871722	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_64_cycle_1	Low-quality	vOTU_01430657	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_697_cycle_1	Low-quality	vOTU_01674495	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC026.B	phage_comp_799_cycle_1	Low-quality	vOTU_05114100	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_1019_cycle_1	Complete	vOTU_07944621	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_1044_cycle_1	Medium-quality	vOTU_04928184	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_1070_cycle_1	Medium-quality	vOTU_01919085	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_1109_cycle_1	Complete	vOTU_02624724	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_1125_cycle_1	Complete	vOTU_01432373	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_268_cycle_1	Low-quality	vOTU_02907804	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_285_cycle_1	Low-quality	vOTU_01919894	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_285_cycle_2	Low-quality	vOTU_01919894	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_313_cycle_1	Complete	vOTU_02331325	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_313_cycle_2	Complete	vOTU_02331325	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_337_cycle_1	Low-quality	vOTU_08500392	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_337_cycle_2	Low-quality	vOTU_08500392	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_340_cycle_1	Low-quality	vOTU_08500661	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_340_cycle_2	Low-quality	vOTU_08500661	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_374_cycle_1	Low-quality	vOTU_01382155	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_395_cycle_1	Not-determined	vOTU_01628900	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_395_cycle_2	Not-determined	vOTU_01628900	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_447_cycle_1	Complete	vOTU_02321036	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_447_cycle_2	Complete	vOTU_02331107	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_520_cycle_3	Medium-quality	vOTU_07967690	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_52_cycle_1	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_52_cycle_2	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_531_cycle_1	Medium-quality	vOTU_07685483	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_546_cycle_1	Complete	vOTU_01403327	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_551_cycle_1	Medium-quality	vOTU_01424017	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_604_cycle_1	Low-quality	vOTU_01403671	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_604_cycle_2	Low-quality	vOTU_01403671	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_61_cycle_1	Complete	vOTU_01410924	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_649_cycle_1	Complete	vOTU_01406254	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__Schitoviridae	g__	s__
CMC027.B	phage_comp_656_cycle_1	Complete	vOTU_01403372	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_692_cycle_1	Not-determined	vOTU_01953575	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_715_cycle_1	Low-quality	vOTU_02145130	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC027.B	phage_comp_990_cycle_1	Medium-quality	vOTU_07956712	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_144_cycle_1	Medium-quality	vOTU_01919887	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_158_cycle_1	Medium-quality	vOTU_01658897	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_187_cycle_1	Low-quality	vOTU_01410662	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_187_cycle_2	Low-quality	vOTU_01410662	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_198_cycle_1	Low-quality	vOTU_06527051	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_40_cycle_1	Low-quality	vOTU_01413803	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_424_cycle_1	Medium-quality	vOTU_01406085	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_474_cycle_1	Complete	vOTU_02980835	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC028.B	phage_comp_477_cycle_1	Medium-quality	vOTU_00218038	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_100_cycle_1	Complete	vOTU_07970094	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_101_cycle_1	Low-quality	vOTU_08612935	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_101_cycle_2	Low-quality	vOTU_08612935	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_124_cycle_1	Low-quality	vOTU_01655870	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_243_cycle_1	Complete	vOTU_02331588	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_270_cycle_1	Complete	vOTU_01406742	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_289_cycle_1	Medium-quality	vOTU_06836516	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_30_cycle_1	Not-determined	vOTU_01915936	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_374_cycle_1	Low-quality	vOTU_04846167	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC029.B	phage_comp_486_cycle_1	Complete	vOTU_01787140	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC030.B	phage_comp_147_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
CMC030.B	phage_comp_178_cycle_1	Complete	vOTU_01403391	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC030.B	phage_comp_254_cycle_1	Medium-quality	vOTU_02331018	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC030.B	phage_comp_258_cycle_1	Low-quality	vOTU_01642363	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_223_cycle_1	Low-quality	vOTU_02624373	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_290_cycle_1	Medium-quality	vOTU_00223544	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_304_cycle_1	Medium-quality	vOTU_07592319	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_307_cycle_1	Medium-quality	vOTU_00224033	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_67_cycle_1	Not-determined	vOTU_07972745	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_80_cycle_1	Not-determined	vOTU_05729828	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_80_cycle_2	Not-determined	vOTU_05729828	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC031.B	phage_comp_80_cycle_3	Not-determined	vOTU_05729828	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_107_cycle_1	Complete	vOTU_05165975	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_124_cycle_1	Low-quality	vOTU_01406142	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_144_cycle_1	Low-quality	vOTU_08510262	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_144_cycle_2	Low-quality	vOTU_08510262	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_146_cycle_1	Medium-quality	vOTU_04982790	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_151_cycle_1	Complete	vOTU_02331046	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_221_cycle_1	Low-quality	vOTU_00687477	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_317_cycle_1	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_325_cycle_1	Low-quality	vOTU_07947659	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_66_cycle_1	Complete	vOTU_01445661	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_78_cycle_1	Complete	vOTU_01403123	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_88_cycle_1	Medium-quality	vOTU_01091798	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC032.B	phage_comp_88_cycle_2	Medium-quality	vOTU_01091798	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_100_cycle_1	Low-quality	vOTU_01403092	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_117_cycle_1	Low-quality	vOTU_01950039	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_117_cycle_2	Low-quality	vOTU_01950039	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_125_cycle_1	Not-determined	vOTU_01787265	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_125_cycle_2	Not-determined	vOTU_01787265	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_145_cycle_1	Low-quality	vOTU_04366802	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_192_cycle_1	Not-determined	vOTU_06857861	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_211_cycle_1	Medium-quality	vOTU_01407897	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_224_cycle_1	Complete	vOTU_02331435	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_224_cycle_2	Complete	vOTU_02331435	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_303_cycle_1	Low-quality	vOTU_01657882	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_304_cycle_1	Low-quality	vOTU_05131677	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_304_cycle_2	Low-quality	vOTU_05131677	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_36_cycle_1	Complete	vOTU_01128643	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_370_cycle_1	Medium-quality	vOTU_02623182	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_439_cycle_1	High-quality	vOTU_01403296	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_439_cycle_2	High-quality	vOTU_05713986	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_520_cycle_1	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_533_cycle_1	Complete	vOTU_03402446	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_533_cycle_2	Complete	vOTU_03402446	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_534_cycle_1	Complete	vOTU_01957601	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_557_cycle_1	High-quality	vOTU_08672455	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__Avocadovirus	s__Avocadovirus avocado
CMC033.B	phage_comp_578_cycle_1	Complete	vOTU_01954256	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_606_cycle_1	Complete	vOTU_01405927	r__Monodnaviria	k__Sangervirae	p__Phixviricota	c__Malgrandaviricetes	o__Petitvirales	f__Microviridae	g__	s__
CMC033.B	phage_comp_820_cycle_1	Low-quality	vOTU_00241840	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_912_cycle_1	Complete	vOTU_04090315	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC033.B	phage_comp_99_cycle_1	Medium-quality	vOTU_08674458	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__Likavirus	s__Likavirus lika
CMC034.B	phage_comp_115_cycle_1	Complete	vOTU_00687613	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_115_cycle_2	Complete	vOTU_01627514	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_156_cycle_1	Complete	vOTU_07953133	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_156_cycle_2	Complete	vOTU_05046997	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_158_cycle_1	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_158_cycle_2	Complete	vOTU_02383666	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_203_cycle_1	Low-quality	vOTU_07972734	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_203_cycle_2	Low-quality	vOTU_01954677	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_214_cycle_1	Not-determined	vOTU_01635863	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_214_cycle_2	Not-determined	vOTU_01635863	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_236_cycle_1	Not-determined	vOTU_00001096	r__Monodnaviria	k__Loebvirae	p__Hofneiviricota	c__Faserviricetes	o__Tubulavirales	f__Inoviridae	g__	s__
CMC034.B	phage_comp_303_cycle_1	Low-quality	vOTU_01941313	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_303_cycle_2	Low-quality	vOTU_01941313	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_331_cycle_1	High-quality	vOTU_00680514	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC034.B	phage_comp_64_cycle_2	Not-determined	vOTU_06529482	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_188_cycle_1	Not-determined	vOTU_07422898	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_188_cycle_2	Not-determined	vOTU_07165005	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_325_cycle_1	Not-determined	vOTU_05061584	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_325_cycle_2	Not-determined	vOTU_05061584	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_736_cycle_1	Complete	vOTU_03398878	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC035.B	phage_comp_795_cycle_1	Medium-quality	vOTU_07941852	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_173_cycle_1	High-quality	vOTU_01413802	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_173_cycle_2	High-quality	vOTU_01413802	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_173_cycle_3	High-quality	vOTU_01413802	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_232_cycle_1	Low-quality	vOTU_01861392	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_234_cycle_1	Complete	vOTU_06113491	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_234_cycle_2	Complete	vOTU_06113491	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_234_cycle_3	Complete	vOTU_06113491	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_234_cycle_4	Complete	vOTU_06113491	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_266_cycle_1	Low-quality	vOTU_01953492	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_278_cycle_1	Complete	vOTU_07974152	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__Autographiviridae	g__	s__
CMC036.B	phage_comp_279_cycle_1	Medium-quality	vOTU_01235960	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_279_cycle_2	Medium-quality	vOTU_07935727	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_302_cycle_1	Complete	vOTU_08559810	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_302_cycle_2	Complete	vOTU_08559810	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_31_cycle_1	Low-quality	vOTU_00241592	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
CMC036.B	phage_comp_359_cycle_1	Complete	vOTU_01914040	r__Duplodnaviria	k__Heunggongvirae	p__Uroviricota	c__Caudoviricetes	o__	f__	g__	s__
