Bin	Gene ID	EC#	HMMER	dbCAN_sub	DIAMOND	Signalp	#ofTools	Oral_site
ERS11702790.bin.r.2	MCNMAJ_05165	-	-	-	GT0	N	1	AC
ERS11702790.bin.r.2	MCNMAJ_05790	-	-	-	GT4	N	1	AC
ERS11702790.bin.r.2	MCNMAJ_07000	-	-	-	GT2	N	1	AC
ERS11702790.bin.r.2	MCNMAJ_07010	-	-	-	GT2	N	1	AC
ERS11702790.bin.r.2	MCNMAJ_07705	-	-	-	GT2	N	1	AC
ERS11702790.bin.r.2	MCNMAJ_08135	-	-	-	GT2	N	1	AC
ERS11702792.bin.r.4	LLCGKD_00525	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702792.bin.r.4	LLCGKD_00550	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702792.bin.r.4	LLCGKD_00600	-	CE1(11-257)	-	-	N	1	AC
ERS11702792.bin.r.4	LLCGKD_00635	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702792.bin.r.4	LLCGKD_01100	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702792.bin.r.4	LLCGKD_02100	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702792.bin.r.4	LLCGKD_03485	-	GT66(22-457)	GT66_e12	GT66	N	3	AC
ERS11702792.bin.r.4	LLCGKD_04700	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702792.bin.r.4	LLCGKD_01725	-	-	GT28_e129	GT28	N	2	AC
ERS11702792.bin.r.4	LLCGKD_00250	-	-	-	GT0	N	1	AC
ERS11702792.bin.r.4	LLCGKD_00320	-	-	-	GT66	N	1	AC
ERS11702792.bin.r.4	LLCGKD_01130	-	-	-	CBM50	N	1	AC
ERS11702792.bin.r.4	LLCGKD_01240	-	-	-	GT2	N	1	AC
ERS11702792.bin.r.4	LLCGKD_01615	-	-	-	GT2	N	1	AC
ERS11702792.bin.r.4	LLCGKD_02480	-	-	-	GH130	N	1	AC
ERS11702792.bin.r.4	LLCGKD_02805	-	-	-	GT4	N	1	AC
ERS11702792.bin.r.4	LLCGKD_04615	-	-	-	GT2	N	1	AC
ERS11702792.bin.r.4	LLCGKD_04980	-	-	-	GT2	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_00400	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_01190	-	CE1(11-257)	-	-	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_01615	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_01720	-	AA3(2-400)	-	-	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_02150	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_02165	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_02170	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_02640	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_02995	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_04005	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04010	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04060	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04150	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04255	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04335	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04390	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_04995	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_06195	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_06500	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_07345	-	GT83(11-350)	-	-	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_08515	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702793.bin.r.1	FFBAMJ_05235	-	-	GT28_e129	GT28	N	2	AC
ERS11702793.bin.r.1	FFBAMJ_00310	-	-	-	GT7	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_00995	-	-	-	CBM50	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_01630	-	-	-	GT2	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_02160	-	-	-	GT2	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_02230	-	-	-	CBM50	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_02470	-	-	-	GH130	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_03280	-	-	-	GT4	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_04155	-	-	-	GT4	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_04275	-	-	-	GT0	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_05010	-	-	-	CBM50	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_06485	-	-	-	GT2	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_07140	-	-	-	GT2	N	1	AC
ERS11702793.bin.r.1	FFBAMJ_07850	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_00715	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702795.bin.r.2	FJCCBE_00880	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702795.bin.r.2	FJCCBE_01490	-	AA3(2-400)	-	-	N	1	AC
ERS11702795.bin.r.2	FJCCBE_02455	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702795.bin.r.2	FJCCBE_02705	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702795.bin.r.2	FJCCBE_02945	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702795.bin.r.2	FJCCBE_03860	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702795.bin.r.2	FJCCBE_03895	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702795.bin.r.2	FJCCBE_04005	-	GH154(4-356)	GH154_e17	GH154	N	3	AC
ERS11702795.bin.r.2	FJCCBE_05460	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702795.bin.r.2	FJCCBE_06205	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702795.bin.r.2	FJCCBE_04410	-	-	GT28_e129	GT28	N	2	AC
ERS11702795.bin.r.2	FJCCBE_00495	-	-	-	GT7	N	1	AC
ERS11702795.bin.r.2	FJCCBE_01200	-	-	-	CBM50	N	1	AC
ERS11702795.bin.r.2	FJCCBE_01610	-	-	-	GH130	N	1	AC
ERS11702795.bin.r.2	FJCCBE_02220	-	-	-	CBM50	N	1	AC
ERS11702795.bin.r.2	FJCCBE_03910	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_03920	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_04420	-	-	-	GT4	N	1	AC
ERS11702795.bin.r.2	FJCCBE_04475	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_04785	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_05310	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_05580	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_05585	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_05990	-	-	-	GT2	N	1	AC
ERS11702795.bin.r.2	FJCCBE_06165	-	-	-	GT4	N	1	AC
ERS11702798.bin.r.4	GIIMPE_00270	-	CE1(11-257)	-	-	N	1	AC
ERS11702798.bin.r.4	GIIMPE_00615	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_00875	-	AA3(2-400)	-	-	N	1	AC
ERS11702798.bin.r.4	GIIMPE_00940	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702798.bin.r.4	GIIMPE_01045	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702798.bin.r.4	GIIMPE_03270	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_03430	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_03570	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702798.bin.r.4	GIIMPE_03855	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702798.bin.r.4	GIIMPE_03975	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702798.bin.r.4	GIIMPE_04340	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_04450	-	GT83(65-424)	-	-	N	1	AC
ERS11702798.bin.r.4	GIIMPE_04625	-	GT66(11-372)	GT66_e12	GT66	N	3	AC
ERS11702798.bin.r.4	GIIMPE_04935	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_04940	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_06155	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702798.bin.r.4	GIIMPE_08170	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702798.bin.r.4	GIIMPE_04570	-	-	GT28_e129	GT28	N	2	AC
ERS11702798.bin.r.4	GIIMPE_00750	-	-	-	CBM50	N	1	AC
ERS11702798.bin.r.4	GIIMPE_01425	-	-	-	GT4	N	1	AC
ERS11702798.bin.r.4	GIIMPE_01795	-	-	-	CBM50	N	1	AC
ERS11702798.bin.r.4	GIIMPE_02090	-	-	-	CBM50	N	1	AC
ERS11702798.bin.r.4	GIIMPE_02280	-	-	-	GH130	N	1	AC
ERS11702798.bin.r.4	GIIMPE_03265	-	-	-	GT4	N	1	AC
ERS11702798.bin.r.4	GIIMPE_03415	-	-	-	GT0	N	1	AC
ERS11702798.bin.r.4	GIIMPE_03845	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_04210	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_05965	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_05975	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_06525	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_06640	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_06890	-	-	-	GT2	N	1	AC
ERS11702798.bin.r.4	GIIMPE_07385	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_00010	2.4.1.-:1	GT2(6-133)	GT2	-	N	2	AC
ERS11702799.bin.r.2	JAPLOG_00015	-	GT2(25-148)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_00020	-	GT2(8-135)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_00090	-	AA3(2-400)	-	-	N	1	AC
ERS11702799.bin.r.2	JAPLOG_00120	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_00635	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702799.bin.r.2	JAPLOG_01120	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_01220	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702799.bin.r.2	JAPLOG_01960	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_02450	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_02550	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702799.bin.r.2	JAPLOG_03510	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS11702799.bin.r.2	JAPLOG_03655	-	-	GT28_e129	GT28	N	2	AC
ERS11702799.bin.r.2	JAPLOG_00035	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_00620	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_00980	-	-	-	GT4	N	1	AC
ERS11702799.bin.r.2	JAPLOG_01115	-	-	-	GT4	N	1	AC
ERS11702799.bin.r.2	JAPLOG_01330	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_02860	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_02870	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_03155	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_03230	-	-	-	GT2	N	1	AC
ERS11702799.bin.r.2	JAPLOG_04305	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_00375	-	CE1(11-257)	-	-	N	1	AC
ERS11702801.bin.r.2	OJHABN_00475	-	AA3(2-400)	-	-	N	1	AC
ERS11702801.bin.r.2	OJHABN_02710	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_02990	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702801.bin.r.2	OJHABN_03415	-	GT83(65-424)	-	-	N	1	AC
ERS11702801.bin.r.2	OJHABN_04445	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_04505	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702801.bin.r.2	OJHABN_04590	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702801.bin.r.2	OJHABN_04605	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_05005	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_05010	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_05905	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_05980	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702801.bin.r.2	OJHABN_06245	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702801.bin.r.2	OJHABN_06755	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702801.bin.r.2	OJHABN_06825	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_07430	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702801.bin.r.2	OJHABN_07615	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_07700	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_07705	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_07805	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702801.bin.r.2	OJHABN_08420	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702801.bin.r.2	OJHABN_08915	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702801.bin.r.2	OJHABN_06010	-	-	GT28_e129	GT28	N	2	AC
ERS11702801.bin.r.2	OJHABN_00130	-	-	-	GT7	N	1	AC
ERS11702801.bin.r.2	OJHABN_00850	-	-	-	CBM50	N	1	AC
ERS11702801.bin.r.2	OJHABN_02900	-	-	-	GH130	N	1	AC
ERS11702801.bin.r.2	OJHABN_03400	-	-	-	GT0	N	1	AC
ERS11702801.bin.r.2	OJHABN_03840	-	-	-	GT4	N	1	AC
ERS11702801.bin.r.2	OJHABN_05015	-	-	-	GT4	N	1	AC
ERS11702801.bin.r.2	OJHABN_05400	-	-	-	CBM50	N	1	AC
ERS11702801.bin.r.2	OJHABN_06275	-	-	-	CBM50	N	1	AC
ERS11702801.bin.r.2	OJHABN_06830	-	-	-	GT4	N	1	AC
ERS11702801.bin.r.2	OJHABN_07350	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_07420	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_07980	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_08375	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_08385	-	-	-	GT2	N	1	AC
ERS11702801.bin.r.2	OJHABN_08430	-	-	-	GT2	N	1	AC
ERS11702805.bin.r.4	MKANFL_00490	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702805.bin.r.4	MKANFL_00870	-	CE1(11-257)	-	-	N	1	AC
ERS11702805.bin.r.4	MKANFL_02085	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_02220	-	AA3(2-400)	-	-	N	1	AC
ERS11702805.bin.r.4	MKANFL_02460	-	GT83(65-424)	-	-	N	1	AC
ERS11702805.bin.r.4	MKANFL_03925	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_03940	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_03955	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_04295	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05140	-	GT2(18-158)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05145	-	GT2(10-153)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_05155	-	GT2(17-158)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05215	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05220	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05225	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_05240	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_06185	-	GT2(5-176)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_06225	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_06230	-	GT2(5-128)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_06910	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_06915	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_06920	-	GT2(7-132)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_07000	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702805.bin.r.4	MKANFL_07030	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_07820	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_07835	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702805.bin.r.4	MKANFL_07900	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702805.bin.r.4	MKANFL_08245	-	GT2(11-143)	GT2	-	N	2	AC
ERS11702805.bin.r.4	MKANFL_08620	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_09320	-	GT2(5-134)	GT2	GT2	N	3	AC
ERS11702805.bin.r.4	MKANFL_05660	-	-	GT28_e129	GT28	N	2	AC
ERS11702805.bin.r.4	MKANFL_00205	-	-	-	CBM50	N	1	AC
ERS11702805.bin.r.4	MKANFL_00970	-	-	-	GT7	N	1	AC
ERS11702805.bin.r.4	MKANFL_01240	-	-	-	GT4	N	1	AC
ERS11702805.bin.r.4	MKANFL_02445	-	-	-	GT0	N	1	AC
ERS11702805.bin.r.4	MKANFL_04360	-	-	-	GT2	N	1	AC
ERS11702805.bin.r.4	MKANFL_05070	-	-	-	GH130	N	1	AC
ERS11702805.bin.r.4	MKANFL_05165	-	-	-	GT2	N	1	AC
ERS11702805.bin.r.4	MKANFL_05230	-	-	-	GT2	N	1	AC
ERS11702805.bin.r.4	MKANFL_06145	-	-	-	CBM50	N	1	AC
ERS11702805.bin.r.4	MKANFL_06235	-	-	-	GT4	N	1	AC
ERS11702805.bin.r.4	MKANFL_06560	-	-	-	CBM50	N	1	AC
ERS11702805.bin.r.4	MKANFL_07815	-	-	-	GT4	N	1	AC
ERS11702805.bin.r.4	MKANFL_08805	-	-	-	GT2	N	1	AC
ERS11702805.bin.r.4	MKANFL_08815	-	-	-	GT2	N	1	AC
ERS11702806.bin.r.1	JCDGAE_00920	-	AA3(2-400)	-	-	N	1	AC
ERS11702806.bin.r.1	JCDGAE_01020	-	CE1(11-257)	-	-	N	1	AC
ERS11702806.bin.r.1	JCDGAE_01585	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_02020	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_03345	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_03350	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_03965	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_03980	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_04245	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702806.bin.r.1	JCDGAE_05495	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702806.bin.r.1	JCDGAE_06190	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_06580	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702806.bin.r.1	JCDGAE_06600	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_06985	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_07015	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_07210	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_07215	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_07570	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_07575	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_08030	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_08115	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702806.bin.r.1	JCDGAE_08845	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702806.bin.r.1	JCDGAE_09155	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702806.bin.r.1	JCDGAE_07655	-	-	GT28_e129	GT28	N	2	AC
ERS11702806.bin.r.1	JCDGAE_08620	-	-	GT2	-	N	1	AC
ERS11702806.bin.r.1	JCDGAE_02395	-	-	-	GT7	N	1	AC
ERS11702806.bin.r.1	JCDGAE_02520	-	-	-	CBM50	N	1	AC
ERS11702806.bin.r.1	JCDGAE_03340	-	-	-	GT4	N	1	AC
ERS11702806.bin.r.1	JCDGAE_04730	-	-	-	CBM50	N	1	AC
ERS11702806.bin.r.1	JCDGAE_05400	-	-	-	GH130	N	1	AC
ERS11702806.bin.r.1	JCDGAE_05490	-	-	-	GT4	N	1	AC
ERS11702806.bin.r.1	JCDGAE_05780	-	-	-	GT0	N	1	AC
ERS11702806.bin.r.1	JCDGAE_05945	-	-	-	CBM50	N	1	AC
ERS11702806.bin.r.1	JCDGAE_06465	-	-	-	GT2	N	1	AC
ERS11702806.bin.r.1	JCDGAE_06595	-	-	-	GT4	N	1	AC
ERS11702806.bin.r.1	JCDGAE_08320	-	-	-	GT2	N	1	AC
ERS11702806.bin.r.1	JCDGAE_08330	-	-	-	GT2	N	1	AC
ERS11702806.bin.r.1	JCDGAE_08385	-	-	-	GT2	N	1	AC
ERS11702806.bin.r.1	JCDGAE_08700	-	-	-	GT2	N	1	AC
ERS11702808.bin.r.3	GJDOLD_00360	-	GH179(17-150)	GH109_e7	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_02620	-	GT81(18-243)	GT81_e6	GT81	N	3	AC
ERS11702808.bin.r.3	GJDOLD_03535	-	GT2(5-124)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_03540	-	GT2(19-142)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_03670	-	CE1(11-257)	-	-	N	1	AC
ERS11702808.bin.r.3	GJDOLD_04090	-	GT4(184-331)	GT4_e796	GT4	N	3	AC
ERS11702808.bin.r.3	GJDOLD_04435	-|-	GT2(4-102)	GT2+GT1_e585	GT1+GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_05475	-	GT2(6-136)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_05780	-	GT2(19-149)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06060	-	AA3(2-400)	-	-	N	1	AC
ERS11702808.bin.r.3	GJDOLD_06390	-	GT2(7-124)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06395	-	GT2(4-176)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06400	-	GT2(4-126)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06445	-	GT2(5-137)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_06460	-	GT2(7-164)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06475	-	GT2(5-144)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_06755	-	GT2(5-168)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_07235	-	GT66(22-794)	GT66_e12	GT66	N	3	AC
ERS11702808.bin.r.3	GJDOLD_08170	-	GT2(5-156)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_08175	-	GT2(5-134)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_08180	-	GT2(5-132)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_08195	-	GT2(5-149)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_08240	-	GH154(27-379)	GH154_e17	GH154	N	3	AC
ERS11702808.bin.r.3	GJDOLD_08815	-	GT2(18-152)	GT2	-	N	2	AC
ERS11702808.bin.r.3	GJDOLD_08950	-	GT2(7-144)	GT2	GT2	N	3	AC
ERS11702808.bin.r.3	GJDOLD_09040	-	GT83(65-424)	-	-	N	1	AC
ERS11702808.bin.r.3	GJDOLD_07125	-	-	GT28_e129	GT28	N	2	AC
ERS11702808.bin.r.3	GJDOLD_00260	-	-	-	CBM50	N	1	AC
ERS11702808.bin.r.3	GJDOLD_00425	-	-	-	GT2	N	1	AC
ERS11702808.bin.r.3	GJDOLD_00460	-	-	-	CBM50	N	1	AC
ERS11702808.bin.r.3	GJDOLD_00520	-	-	-	GT7	N	1	AC
ERS11702808.bin.r.3	GJDOLD_01285	-	-	-	GT4	N	1	AC
ERS11702808.bin.r.3	GJDOLD_03545	-	-	-	GT4	N	1	AC
ERS11702808.bin.r.3	GJDOLD_04040	-	-	-	GT2	N	1	AC
ERS11702808.bin.r.3	GJDOLD_05145	-	-	-	CBM50	N	1	AC
ERS11702808.bin.r.3	GJDOLD_05470	-	-	-	GT4	N	1	AC
