project_name	publication_year	publication_doi	site_name	latitude	longitude	geo_loc_name	sample_name	sample_host	sample_age	sample_age_doi	community_type	material	archive	archive_project	archive_sample_accession	library_name	strand_type	library_treatment	instrument_model	library_layout	library_strategy	read_count	archive_data_accession	download_links	download_md5s
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT32	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078192	AO82	double	none	NextSeq 500	SINGLE	WGS	5405125	SRR6877296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877296/SRR6877296.fastq.gz	14a67aff8527eb3ea734afe55949f5e1
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT32	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078187	AO82_PE	double	none	NextSeq 500	PAIRED	WGS	12193757	SRR6877300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877300/SRR6877300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877300/SRR6877300_2.fastq.gz	9d3b4c815551ff0433773528d22ea920;81d4449f6f5e5a02abfceea5cc0ec0a3
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT32	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078186	AO7_PE	double	none	NextSeq 500	PAIRED	WGS	15146843	SRR6877301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877301/SRR6877301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877301/SRR6877301_2.fastq.gz	800f6304c06168369867da1c57b3e771;dda0707f9225bcda00590b5bc162429d
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT32	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078191	AO7	double	none	NextSeq 500	SINGLE	WGS	7313342	SRR6877297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877297/SRR6877297.fastq.gz	160ed256ce842d94ba50bf9e27be6098
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT33	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078170	AO83	double	none	NextSeq 500	SINGLE	WGS	6653276	SRR6877316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877316/SRR6877316.fastq.gz	587e58ef41a2cfd5639b6ef6a20fa4d4
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT33	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078169	AO22	double	none	NextSeq 500	SINGLE	WGS	6549519	SRR6877315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/005/SRR6877315/SRR6877315.fastq.gz	c0b2aaf2f270e51590267c8c2397c87a
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT34	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078167	AO84	double	none	NextSeq 500	SINGLE	WGS	5923944	SRR6877318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/008/SRR6877318/SRR6877318.fastq.gz	cf0d5e002596f75e860443bd220a4dac
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT35	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078166	AO5	double	none	NextSeq 500	SINGLE	WGS	5431255	SRR6877319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877319/SRR6877319.fastq.gz	6f356f43f875d9c5bf2228d937c76b47
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078163	AO86	double	none	NextSeq 500	SINGLE	WGS	5469103	SRR6877322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877322/SRR6877322.fastq.gz	92026a5a7074147e1604aea2a53a0510
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078172	AO86_PE	double	none	NextSeq 500	PAIRED	WGS	11353735	SRR6877313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877313/SRR6877313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877313/SRR6877313_2.fastq.gz	e5c2c8183b38a0b8dd8e5f73c69cc442;678e25b70df7977735b232b45a2287fe
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078164	AO29	double	none	NextSeq 500	SINGLE	WGS	5978692	SRR6877321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877321/SRR6877321.fastq.gz	ec3eae7dcd663188763e7dec82e9f61d
Mann2018	2018	10.1038/s41598-018-28091-9	Kilteasheen	54.005	-8.201	Ireland	KT36	Homo sapiens	1000	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078107	AO29_PE	double	none	NextSeq 500	PAIRED	WGS	14494866	SRR6877380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877380/SRR6877380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877380/SRR6877380_2.fastq.gz	378b17a6879efc9e68835fab883c191e;742ceef086a486b3ea327b5d0357aead
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.230	-90.143	USA	NF217	Homo sapiens	700	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078173	NF217_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	5780869	SRR6877312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877312/SRR6877312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877312/SRR6877312_2.fastq.gz	491c067f4bdcdd3b66245720956ba638;a6668e25e08a9756037d27156ddac9fc
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.230	-90.143	USA	NF217	Homo sapiens	700	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078171	NF217_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	5624287	SRR6877314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877314/SRR6877314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877314/SRR6877314_2.fastq.gz	27c222720813013fe96842b80ed46161;671ef14e1acfe2ab4caa3815d75ea220
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.230	-90.143	USA	NF47	Homo sapiens	700	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078175	NF47_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	5972509	SRR6877310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877310/SRR6877310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/000/SRR6877310/SRR6877310_2.fastq.gz	23c975a1a130c26e808b578f7e8b2819;8d3489f43dc809592c02004d1bbbd38a
Mann2018	2018	10.1038/s41598-018-28091-9	Norris Farms	40.230	-90.143	USA	NF47	Homo sapiens	700	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078174	NF47_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	7616182	SRR6877311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877311/SRR6877311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877311/SRR6877311_2.fastq.gz	14ccf33c33ec6450403c0fc7c44a650f;720522a047e7b690484ae1ad36123fb8
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S108	Homo sapiens	300	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078160	S108_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	6961981	SRR6877326	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877326/SRR6877326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/006/SRR6877326/SRR6877326_2.fastq.gz	f7979edf9644205abcd1e57ca4c2b395;9fa8738d27d93da79b7086eb54f46678
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S108	Homo sapiens	300	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078159	S108_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	27119956	SRR6877327	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877327/SRR6877327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/007/SRR6877327/SRR6877327_2.fastq.gz	c82238ea7afe577a6fcd9a5c1afa5548;656f340915a3811293fa7f36efae3463
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.270	84.030	Nepal	S40	Homo sapiens	1400	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078162	S40_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	8646847	SRR6877324	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877324/SRR6877324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/004/SRR6877324/SRR6877324_2.fastq.gz	4e607c772bf8a779f5ff18a0e2ac6e60;61c852ebe8884d2f0cb26e54903bcb86
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.270	84.030	Nepal	S40	Homo sapiens	1400	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078199	S40_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	51675986	SRR6877289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877289/SRR6877289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/009/SRR6877289/SRR6877289_2.fastq.gz	e56e31d3316272d0d377bd1bb04ed013;b1a0498ce767dc872d3b532b725e9070
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.270	84.030	Nepal	S41	Homo sapiens	1400	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078206	S41_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	9599653	SRR6877282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877282/SRR6877282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/002/SRR6877282/SRR6877282_2.fastq.gz	f0aad2bfeeb38ac476948dc8d8370efe;711d00e1734c8093c3129e222bbfc907
Mann2018	2018	10.1038/s41598-018-28091-9	Samdzong	29.270	84.030	Nepal	S41	Homo sapiens	1400	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078205	S41_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	16166076	SRR6877283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877283/SRR6877283_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877283/SRR6877283_2.fastq.gz	94adaace76fa4262edc83d85edf55f06;ddad945caa768aec89b48456bfeee266
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S454	Homo sapiens	300	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078095	S454_calc	double	none	Illumina HiSeq 2500	PAIRED	WGS	7453959	SRR6877393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877393/SRR6877393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/003/SRR6877393/SRR6877393_2.fastq.gz	8717f976d376af696ff8571d9788c73b;38577b5dcfe89d6b3b86eba7dc9a8187
Mann2018	2018	10.1038/s41598-018-28091-9	Middenbeemster	52.548	4.912	Netherlands	S454	Homo sapiens	300	10.1038/s41598-018-28091-9	oral	dental calculus	SRA	PRJNA445215	SRS3078096	S454_root	double	none	Illumina HiSeq 2500	PAIRED	WGS	21623173	SRR6877391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877391/SRR6877391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR687/001/SRR6877391/SRR6877391_2.fastq.gz	d323d1d06e1460a363eae34b0681615b;18fb786083628a2f07af7f686b296f04
Brealey2020	2020	10.1093/molbev/msaa135	Karisimbi	-1.508	29.445	Democratic Republic of the Congo	Gb1	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545905	Gb1-wash	double	none	Illumina HiSeq 2500	PAIRED	WGS	5237633	ERR4172766	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4172766/ERR4172766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/006/ERR4172766/ERR4172766_2.fastq.gz	4056ca3b05eeebe269d6233280b7d767;643e14eec603bed3b3de3016dfeb1af8
Brealey2020	2020	10.1093/molbev/msaa135	Karisimbi	-1.508	29.445	Democratic Republic of the Congo	Gb1	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545905	Gb1-wash	double	none	Illumina HiSeq 2500	PAIRED	WGS	12601261	ERR4172783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4172783/ERR4172783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4172783/ERR4172783_2.fastq.gz	f6a968a86299d95a5629ae2ff3c27adb;6e8f8c4c3c72fffa17fc5cdfa3dedb75
Brealey2020	2020	10.1093/molbev/msaa135	Karisimbi	-1.508	29.445	Democratic Republic of the Congo	Gb1	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545905	Gb1-wash	double	none	Illumina HiSeq 2500	PAIRED	WGS	12412363	ERR4172788	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4172788/ERR4172788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4172788/ERR4172788_2.fastq.gz	2fb5e3f6d9c58eac9db163e94b5511bc;b172828203935912a63b55326a051bab
Brealey2020	2020	10.1093/molbev/msaa135	Karisimbi	-1.508	29.445	Democratic Republic of the Congo	Gb1	Gorilla beringei	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545905	Gb1-wash	double	none	Illumina HiSeq 2500	PAIRED	WGS	5219332	ERR4173082	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173082/ERR4173082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4173082/ERR4173082_2.fastq.gz	cc3c570a1e32c6a0f935ef84139bc272;4ebfc247c21fdad0aa34b3aa71343067
Brealey2020	2020	10.1093/molbev/msaa135	Dalarna	61.004	14.537	Sweden	Ua14	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545913	Ua14	double	none	Illumina HiSeq 2500	PAIRED	WGS	9443889	ERR4173033	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4173033/ERR4173033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4173033/ERR4173033_2.fastq.gz	3cfd363fbebdf0e7c5ba35d1016bde0b;56730508e29375da6ff3216d48920400
Brealey2020	2020	10.1093/molbev/msaa135	Dalarna	61.004	14.537	Sweden	Ua14	Ursus arctos	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545913	Ua14	double	none	Illumina HiSeq 2500	PAIRED	WGS	9284732	ERR4173038	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173038/ERR4173038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/008/ERR4173038/ERR4173038_2.fastq.gz	d562d0e5ac2fbdcb44e60739ae0e35e1;4ab9aff86bb1a4851777c67a8550f4fe
Brealey2020	2020	10.1093/molbev/msaa135	Unknown			Unknown	Rt5	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545916	Rt5	double	none	Illumina HiSeq 2500	PAIRED	WGS	8144223	ERR4172850	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4172850/ERR4172850.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4172850/ERR4172850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4172850/ERR4172850_2.fastq.gz	32c9eaaff1e7fe9dc8475aafa0c3462c;d2f7689a8f4d585f9f9e573101890c19;921732443611c58c3a476f6d8387516e
Brealey2020	2020	10.1093/molbev/msaa135	Unknown			Unknown	Rt5	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545916	Rt5	double	none	Illumina HiSeq 2500	PAIRED	WGS	8118933	ERR4172854	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4172854/ERR4172854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/004/ERR4172854/ERR4172854_2.fastq.gz	5845a2bd375d21f48214e86a2c964236;8ca9e6f6679d9d8a77a5ec0fb8df2176
Brealey2020	2020	10.1093/molbev/msaa135	Spitsbergen	78.899	18.016	Norway	Rt7	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545917	Rt7	double	none	Illumina HiSeq 2500	PAIRED	WGS	5360899	ERR4172860	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4172860/ERR4172860_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/000/ERR4172860/ERR4172860_2.fastq.gz	f5ce16cef5d29432a8c9df3937658d53;b3be28e3f70a73e8d4237f095ccb2df1
Brealey2020	2020	10.1093/molbev/msaa135	Spitsbergen	78.899	18.016	Norway	Rt7	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545917	Rt7	double	none	Illumina HiSeq 2500	PAIRED	WGS	5274636	ERR4172872	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4172872/ERR4172872_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/002/ERR4172872/ERR4172872_2.fastq.gz	c29b0b9a5a3fdfe6feb36ae0ad00e8d4;7afae8706e651107a0980f4245a16b47
Brealey2020	2020	10.1093/molbev/msaa135	South-west Norway	60.000	6.000	Norway	Rt11	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545918	Rt11	double	none	Illumina HiSeq 2500	PAIRED	WGS	11723992	ERR4172823	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4172823/ERR4172823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/003/ERR4172823/ERR4172823_2.fastq.gz	cc405b14d984a84c863bb51f418b51d7;23c57c3bba65d90a2a7ec6ca7b427dd7
Brealey2020	2020	10.1093/molbev/msaa135	South-west Norway	60.000	6.000	Norway	Rt11	Rangifer tarandus	100	10.1093/molbev/msaa135	oral	dental calculus	ENA	PRJEB33363	ERS4545918	Rt11	double	none	Illumina HiSeq 2500	PAIRED	WGS	11567450	ERR4172827	ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4172827/ERR4172827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR417/007/ERR4172827/ERR4172827_2.fastq.gz	e529959e3dfe22ca66e6e0939e018d4c;a76920088bd445d8772290db7a4d0dd5
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	02C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625244	Chimp_02C	double	none	Illumina HiSeq 2500	PAIRED	WGS	10359380	SRR8899218	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8899218/SRR8899218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/008/SRR8899218/SRR8899218_2.fastq.gz	6c57cf0c54d73251403c0b982104642d;e48045196df48181b8bfb1a3d180e28e
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	07C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625241	Chimp_07C	double	none	Illumina HiSeq 2500	PAIRED	WGS	11375571	SRR8899221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8899221/SRR8899221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/001/SRR8899221/SRR8899221_2.fastq.gz	f021cfc77c4b1c0ba4154b2a9c501211;e79f3b7858bac9aad869c81463bd0762
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	13C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625248	Chimp_13C	double	none	Illumina HiSeq 2500	PAIRED	WGS	22119050	SRR8899214	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8899214/SRR8899214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8899214/SRR8899214_2.fastq.gz	4859c9288c3b0c0fd395a8ca4013adef;6c68a4971cf69d9b72c489c7beef2b76
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	14C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625247	Chimp_14C	double	none	Illumina HiSeq 2500	PAIRED	WGS	8990777	SRR8899215	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8899215/SRR8899215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/005/SRR8899215/SRR8899215_2.fastq.gz	54ed654c7e4dba7c1e1fb284dd942814;3b61e2b9a533bd0ac96ac7550b3ce7cd
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	16C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625246	Chimp_16C	double	none	Illumina HiSeq 2500	PAIRED	WGS	13555409	SRR8899216	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8899216/SRR8899216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8899216/SRR8899216_2.fastq.gz	4a41f09c1d73bba71b24c7b559091f5c;dfbdd1fee2d3507149b10056e2f0a1b1
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	17C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625245	Chimp_17C	double	none	Illumina HiSeq 2500	PAIRED	WGS	31957595	SRR8899217	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8899217/SRR8899217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/007/SRR8899217/SRR8899217_2.fastq.gz	f86b2296b7b170b450d3688266bae655;2a73e695f3e299b811dbe90ac99ba000
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	18C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625250	Chimp_18C	double	none	Illumina HiSeq 2500	PAIRED	WGS	13803901	SRR8899212	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8899212/SRR8899212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/002/SRR8899212/SRR8899212_2.fastq.gz	68d1e8790f24e3ff42fac2f67c75dbec;4d4e24dc7230f81acddf3fb28ca30455
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	19C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625249	Chimp_19C	double	none	Illumina HiSeq 2500	PAIRED	WGS	9842598	SRR8899213	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8899213/SRR8899213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8899213/SRR8899213_2.fastq.gz	f061a232d882289897447f0410065a87;1a641f5d70cc56260997eed67004f5ec
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	20C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625239	Chimp_20C	double	none	Illumina HiSeq 2500	PAIRED	WGS	8038263	SRR8899223	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8899223/SRR8899223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/003/SRR8899223/SRR8899223_2.fastq.gz	bf7c6048e95e74ba259b20861c383b38;bb48845633ecd627cb55887b8280c9d5
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	21C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625238	Chimp_21C	double	none	Illumina HiSeq 2500	PAIRED	WGS	6327244	SRR8899224	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8899224/SRR8899224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/004/SRR8899224/SRR8899224_2.fastq.gz	f51151c5a4e6a845f6d045f79c8ccf92;b09bf8623c289a4ea61ca743a888e32d
Ozga2019	2019	10.1038/s41598-019-53802-1	Gombe National Park	-4.690	29.620	Tanzania	24C	Pan troglodytes schweinfurthii	100	10.1038/s41598-019-53802-1	oral	dental calculus	SRA	PRJNA531027	SRS4625236	Chimp_24C	double	none	Illumina HiSeq 2500	PAIRED	WGS	7196738	SRR8899226	ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8899226/SRR8899226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR889/006/SRR8899226/SRR8899226_2.fastq.gz	1de760a21a44cb8d682cab05ffea752e;1484addf3fc4739e4fdf7bba5fd89fbc
